season,week,season_type,player_id,team,player_name,player_display_name,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked
2024,7,REG,00-0032569,DEN,W.Lutz,Wil Lutz,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o99huensfz7qwnygonyg",4,4,0,0,52,1,0,0,2,1,1,0,0,0,0,0,0,0,46;32;52;38,,,168,0,0,3,3,0,0,1,0,,,,
2024,8,REG,00-0032569,DEN,W.Lutz,Wil Lutz,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o99huensfz7qwnygonyg",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2024,9,REG,00-0032569,DEN,W.Lutz,Wil Lutz,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o99huensfz7qwnygonyg",1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,1,1,0,0,1,0,,,,
2024,10,REG,00-0032569,DEN,W.Lutz,Wil Lutz,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o99huensfz7qwnygonyg",0,2,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,,60,35,0,60,35,2,2,0,0,1,1,35,0,0,1
2024,11,REG,00-0032569,DEN,W.Lutz,Wil Lutz,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o99huensfz7qwnygonyg",1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,5,5,0,0,1,0,,,,
2024,12,REG,00-0032569,DEN,W.Lutz,Wil Lutz,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o99huensfz7qwnygonyg",5,5,0,0,54,1,0,0,2,1,2,0,0,0,0,0,0,0,38;53;54;45;33,,,223,0,0,2,2,0,0,1,0,,,,
2024,1,REG,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",3,3,0,0,51,1,0,0,0,0,3,0,0,0,0,0,0,0,51;50;51,,,152,0,0,2,2,0,0,1,0,,,,
2024,2,REG,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",4,4,0,0,59,1,0,0,0,1,3,0,0,0,0,0,0,0,56;47;59;53,,,215,0,0,1,1,0,0,1,0,,,,
2024,3,REG,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,54,,0,54,0,1,1,0,0,1,0,,,,
2024,4,REG,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,3,3,0,0,1,0,,,,
2024,5,REG,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",3,3,0,0,59,1,0,0,0,1,2,0,0,0,0,0,0,0,50;47;59,,,156,0,0,2,2,0,0,1,1,59,1,0,0
2024,6,REG,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",2,3,1,0,46,0.667,0,0,1,1,0,0,0,0,0,1,0,0,39;46,40,,85,40,0,5,5,0,0,1,0,,,,
2024,7,REG,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",3,3,0,0,52,1,0,1,1,0,1,0,0,0,0,0,0,0,23;52;35,,,110,0,0,1,1,0,0,1,1,35,1,0,0
2024,8,REG,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",3,3,0,0,35,1,0,0,3,0,0,0,0,0,0,0,0,0,35;35;34,,,104,0,0,2,2,0,0,1,0,,,,
2024,9,REG,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",2,4,2,0,54,0.5,0,1,0,0,1,0,0,1,0,0,1,0,54;29,56;27,,83,83,0,1,1,0,0,1,0,,,,
2024,10,REG,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",3,4,1,0,56,0.75,0,1,1,0,1,0,0,0,0,0,1,0,34;56;29,58,,119,58,0,2,2,0,0,1,1,58,0,1,0
2024,11,REG,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",2,2,0,0,33,1,0,1,1,0,0,0,0,0,0,0,0,0,33;29,,,62,0,0,4,4,0,0,1,0,,,,
2024,12,REG,00-0032726,HOU,K.Fairbairn,Ka'imi Fairbairn,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d14gkuipphr97tzmprpv",2,3,1,0,54,0.667,0,1,0,0,1,0,0,1,0,0,0,0,28;54,28,,82,28,0,3,3,0,0,1,0,,,,
2024,1,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",2,2,0,0,32,1,0,0,2,0,0,0,0,0,0,0,0,0,32;31,,,63,0,0,3,3,0,0,1,0,,,,
2024,2,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",2,2,0,0,51,1,1,0,0,0,1,0,0,0,0,0,0,0,19;51,,,70,0,0,2,2,0,0,1,1,51,1,0,0
2024,3,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",3,3,0,0,53,1,0,1,0,1,1,0,0,0,0,0,0,0,53;44;21,,,118,0,0,1,2,1,0,0.5,0,,,,
2024,4,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",1,2,1,0,37,0.5,0,0,1,0,0,0,0,0,0,0,0,1,37,65,,37,65,0,2,2,0,0,1,0,,,,
2024,5,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",4,5,1,0,38,0.8,0,2,2,0,0,0,0,0,0,0,1,0,26;34;28;38,51,,126,51,0,2,2,0,0,1,0,,,,
2024,7,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2024,8,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",2,2,0,0,42,1,0,1,0,1,0,0,0,0,0,0,0,0,42;24,,,66,0,0,3,3,0,0,1,0,,,,
2024,9,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,3,3,0,0,1,0,,,,
2024,10,REG,00-0033303,KC,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nx9u4wjcqwu8qojmtjkf",3,3,0,0,36,1,0,2,1,0,0,0,0,0,0,0,0,0,36;28;20,,,84,0,0,1,1,0,0,1,1,20,1,0,0
2024,1,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,1,1,0,0,1,0,,,,
2024,2,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",3,3,0,0,39,1,0,1,2,0,0,0,0,0,0,0,0,0,39;22;34,,,95,0,0,1,1,0,0,1,0,,,,
2024,3,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",1,1,0,0,54,1,0,0,0,0,1,0,0,0,0,0,0,0,54,,,54,0,0,2,2,0,0,1,0,,,,
2024,4,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",4,4,0,0,58,1,0,0,0,2,2,0,0,0,0,0,0,0,53;44;42;58,,,197,0,0,2,2,0,0,1,1,58,1,0,0
2024,5,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",3,5,1,1,54,0.6,0,0,0,1,2,0,0,0,0,1,0,0,54;48;52,41,54,154,41,54,3,3,0,0,1,0,,,,
2024,6,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",3,3,0,0,35,1,0,1,2,0,0,0,0,0,0,0,0,0,21;31;35,,,87,0,0,3,3,0,0,1,0,,,,
2024,7,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,54,,0,54,0,2,2,0,0,1,0,,,,
2024,8,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",1,2,1,0,39,0.5,0,0,1,0,0,0,0,0,0,1,0,0,39,46,,39,46,0,4,4,0,0,1,0,,,,
2024,9,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2024,10,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",1,4,2,1,27,0.25,0,1,0,0,0,0,0,0,0,1,1,0,27,53;46,35,27,99,35,2,2,0,0,1,0,,,,
2024,11,REG,00-0033702,ATL,Y.Koo,Younghoe Koo,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j70hqvbaerk5ft50appk",2,2,0,0,51,1,0,0,0,1,1,0,0,0,0,0,0,0,41;51,,,92,0,0,,0,,,,0,,,,
2024,1,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",2,2,0,0,38,1,0,1,1,0,0,0,0,0,0,0,0,0,38;21,,,59,0,0,4,4,0,0,1,0,,,,
2024,2,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",2,2,0,0,29,1,0,2,0,0,0,0,0,0,0,0,0,0,29;28,,,57,0,0,1,1,0,0,1,0,,,,
2024,3,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,60,,0,60,0,1,1,0,0,1,0,,,,
2024,4,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2024,6,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",2,3,0,1,49,0.667,0,0,0,2,0,0,0,0,0,0,0,0,49;44,,57,93,0,57,2,2,0,0,1,0,,,,
2024,7,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
2024,8,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",3,3,0,0,49,1,0,0,1,2,0,0,0,0,0,0,0,0,39;49;47,,,135,0,0,4,4,0,0,1,0,,,,
2024,9,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",1,2,1,0,43,0.5,0,0,0,1,0,0,0,0,0,0,1,0,43,57,,43,57,0,1,1,0,0,1,0,,,,
2024,10,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",2,2,0,0,39,1,0,0,2,0,0,0,0,0,0,0,0,0,39;38,,,77,0,0,4,4,0,0,1,0,,,,
2024,11,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",2,4,2,0,31,0.5,0,1,1,0,0,0,0,0,0,1,1,0,21;31,44;51,,52,95,0,2,3,1,0,0.667,0,,,,
2024,12,REG,00-0033787,PHI,J.Elliott,Jake Elliott,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i8ukmvghlwc2to4up8zp",3,3,0,0,31,1,0,2,1,0,0,0,0,0,0,0,0,0,21;31;26,,,78,0,0,4,4,0,0,1,0,,,,
2024,10,REG,00-0033862,WAS,Z.Gonzalez,Zane Gonzalez,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nakwlogvi2qucsdu69wr",2,2,0,0,48,1,0,0,0,2,0,0,0,0,0,0,0,0,48;41,,,89,0,0,3,3,0,0,1,0,,,,
2024,11,REG,00-0033862,WAS,Z.Gonzalez,Zane Gonzalez,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nakwlogvi2qucsdu69wr",1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,1,1,0,0,1,0,,,,
2024,1,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",1,2,1,0,32,0.5,0,0,1,0,0,0,0,0,0,1,0,0,32,49,,32,49,0,1,1,0,0,1,0,,,,
2024,2,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",4,4,0,0,53,1,0,1,1,0,2,0,0,0,0,0,0,0,53;51;25;38,,,167,0,0,2,2,0,0,1,1,38,1,0,0
2024,3,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,57,,0,57,0,2,2,0,0,1,0,,,,
2024,4,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",2,2,0,0,52,1,0,0,1,0,1,0,0,0,0,0,0,0,52;34,,,86,0,0,2,2,0,0,1,0,,,,
2024,5,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,1,1,0,0,1,0,,,,
2024,6,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2024,7,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",5,5,0,0,47,1,0,2,2,1,0,0,0,0,0,0,0,0,38;47;38;27;27,,,177,0,0,,0,,,,0,,,,
2024,8,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",2,2,0,0,54,1,0,0,1,0,1,0,0,0,0,0,0,0,54;32,,,86,0,0,2,2,0,0,1,0,,,,
2024,9,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,46,,,46,0,0,3,3,0,0,1,0,,,,
2024,11,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",2,2,0,0,27,1,0,2,0,0,0,0,0,0,0,0,0,0,27;22,,,49,0,0,1,1,0,0,1,0,,,,
2024,12,REG,00-0034161,LV,D.Carlson,Daniel Carlson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmi2uz3snvfcxgfrsv5j",4,4,0,0,53,1,0,1,2,0,1,0,0,0,0,0,0,0,34;34;53;22,,,143,0,0,1,1,0,0,1,0,,,,
2024,1,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,1,1,0,0,1,0,,,,
2024,2,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,,0,,,,0,,,,
2024,3,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",3,3,0,0,43,1,0,1,1,1,0,0,0,0,0,0,0,0,43;35;26,,,104,0,0,3,3,0,0,1,0,,,,
2024,4,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",1,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,48,,,48,0,0,3,3,0,0,1,0,,,,
2024,5,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",1,2,1,0,27,0.5,0,1,0,0,0,0,0,0,0,1,0,0,27,45,,27,45,0,1,1,0,0,1,0,,,,
2024,6,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",2,2,0,0,40,1,0,1,0,1,0,0,0,0,0,0,0,0,24;40,,,64,0,0,2,2,0,0,1,0,,,,
2024,7,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2024,8,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2024,9,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",1,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,48,,,48,0,0,2,2,0,0,1,0,,,,
2024,10,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",2,2,0,0,53,1,0,0,1,0,1,0,0,0,0,0,0,0,53;36,,,89,0,0,2,2,0,0,1,1,36,1,0,0
2024,12,REG,00-0034173,CAR,E.Pineiro,Eddy Pineiro,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ybta3otz713o8xykkwjc",4,4,0,0,33,1,0,1,3,0,0,0,0,0,0,0,0,0,30;32;29;33,,,124,0,0,1,1,0,0,1,0,,,,
2024,3,REG,00-0034450,NYG,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,48,,0,48,0,3,3,0,0,1,0,,,,
2024,4,REG,00-0034450,NYG,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",5,5,0,0,52,1,0,1,1,2,1,0,0,0,0,0,0,0,52;41;38;22;42,,,195,0,0,,0,,,,0,,,,
2024,5,REG,00-0034450,NYG,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",3,3,0,0,38,1,0,1,2,0,0,0,0,0,0,0,0,0,38;31;24,,,93,0,0,2,2,0,0,1,0,,,,
2024,6,REG,00-0034450,NYG,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",0,2,2,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,,47;45,,0,92,0,1,1,0,0,1,0,,,,
2024,7,REG,00-0034450,NYG,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,,0,,,,0,,,,
2024,8,REG,00-0034450,NYG,G.Joseph,Greg Joseph,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ginorlxfefllpy5kbhsr",4,4,0,0,48,1,0,1,1,2,0,0,0,0,0,0,0,0,29;39;44;48,,,160,0,0,,0,,,,0,,,,
2024,1,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",2,3,1,0,52,0.667,0,0,1,0,1,0,0,0,0,1,0,0,37;52,42,,89,42,0,2,2,0,0,1,1,52,1,0,0
2024,2,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,1,1,0,0,1,0,,,,
2024,3,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",1,2,1,0,23,0.5,0,1,0,0,0,0,0,0,0,0,1,0,23,57,,23,57,0,,0,,,,0,,,,
2024,4,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",2,2,0,0,56,1,0,0,0,1,1,0,0,0,0,0,0,0,44;56,,,100,0,0,,0,,,,0,,,,
2024,5,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",3,4,1,0,54,0.75,0,0,1,1,1,0,0,0,0,1,0,0,54;32;47,41,,133,41,0,,0,,,,0,,,,
2024,7,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",1,2,1,0,33,0.5,0,0,1,0,0,0,0,0,0,0,1,0,33,54,,33,54,0,1,1,0,0,1,0,,,,
2024,8,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",2,2,0,0,53,1,0,1,0,0,1,0,0,0,0,0,0,0,53;25,,,78,0,0,3,3,0,0,1,0,,,,
2024,9,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",2,2,0,0,39,1,0,1,1,0,0,0,0,0,0,0,0,0,39;23,,,62,0,0,3,3,0,0,1,0,,,,
2024,10,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",3,3,0,0,50,1,0,0,1,0,2,0,0,0,0,0,0,0,50;37;50,,,137,0,0,2,2,0,0,1,0,,,,
2024,11,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",2,2,0,0,46,1,0,0,1,1,0,0,0,0,0,0,0,0,31;46,,,77,0,0,4,4,0,0,1,0,,,,
2024,12,REG,00-0034794,MIA,J.Sanders,Jason Sanders,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwbiuppgvkumtpntxo75",2,2,0,0,51,1,0,1,0,0,1,0,0,0,0,0,0,0,21;51,,,72,0,0,4,4,0,0,1,0,,,,
